Ord_id;Prod_id;Ship_id;Cust_id;Sales;Discount;Order_Quantity;Product_Base_Margin;Customer_Name;Province;Region;Customer_Segment;Cust_id;Order_Date;Order_Priority;Ord_id;Order_ID;Ship_Mode;Ship_Date;Ship_id;Product_Category;Product_Sub_Category;Prod_id
Ord_785;Prod_5;SHP_1079;Cust_238;44653;0,04;48;0,59;ROB DOWD;BRITISH COLUMBIA;WEST;CORPORATE;Cust_238;2010-01-20;HIGH;Ord_785;29185;EXPRESS AIR;2010-01-22;SHP_1079;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_785;Prod_6;SHP_1079;Cust_238;21785;0,02;5;0,36;ROB DOWD;BRITISH COLUMBIA;WEST;CORPORATE;Cust_238;2010-01-20;HIGH;Ord_785;29185;EXPRESS AIR;2010-01-22;SHP_1079;OFFICE SUPPLIES;PAPER;Prod_6
Ord_786;Prod_17;SHP_1080;Cust_263;426073;0,07;44;0,39;NEIL KNUDSON;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_263;2010-05-02;NOT SPECIFIED;Ord_786;29408;DELIVERY TRUCK;2010-05-03;SHP_1080;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_787;Prod_5;SHP_1081;Cust_246;19675;0,03;22;0,41;KHLOE MILLER;BRITISH COLUMBIA;WEST;CORPORATE;Cust_246;2012-07-11;CRITICAL;Ord_787;29985;EXPRESS AIR;2012-07-12;SHP_1081;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_787;Prod_3;SHP_3684;Cust_1012;2451;0,06;2;0,04;GUY PHONELY;ONTARIO;ONTARIO;CORPORATE;Cust_1012;2012-07-11;CRITICAL;Ord_787;29985;REGULAR AIR;2012-07-13;SHP_3684;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_788;Prod_3;SHP_1082;Cust_238;147739;0,03;40;0,35;ROB DOWD;BRITISH COLUMBIA;WEST;CORPORATE;Cust_238;2011-07-03;CRITICAL;Ord_788;29986;REGULAR AIR;2011-07-03;SHP_1082;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_789;Prod_5;SHP_1083;Cust_264;74014;0,06;37;0,49;CATHY ARMSTRONG;BRITISH COLUMBIA;WEST;CONSUMER;Cust_264;2012-06-17;NOT SPECIFIED;Ord_789;30147;REGULAR AIR;2012-06-19;SHP_1083;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_79;Prod_17;SHP_105;Cust_42;2207947;0,06;12;0,38;SYLVIA FOULSTON;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;Cust_42;2011-10-15;CRITICAL;Ord_79;12419;REGULAR AIR;2011-10-17;SHP_105;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_790;Prod_5;SHP_1086;Cust_251;69097;0,03;50;0,43;MARK COUSINS;BRITISH COLUMBIA;WEST;CORPORATE;Cust_251;2010-12-12;MEDIUM;Ord_790;30149;REGULAR AIR;2010-12-15;SHP_1086;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_790;Prod_15;SHP_1085;Cust_251;17362;0,09;5;0,58;MARK COUSINS;BRITISH COLUMBIA;WEST;CORPORATE;Cust_251;2010-12-12;MEDIUM;Ord_790;30149;DELIVERY TRUCK;2010-12-14;SHP_1085;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_790;Prod_3;SHP_1084;Cust_251;1647;0,01;8;0,38;MARK COUSINS;BRITISH COLUMBIA;WEST;CORPORATE;Cust_251;2010-12-12;MEDIUM;Ord_790;30149;REGULAR AIR;2010-12-13;SHP_1084;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_791;Prod_4;SHP_1087;Cust_244;20240285;0,01;21;0,59;THOMAS BRUMLEY;BRITISH COLUMBIA;WEST;CONSUMER;Cust_244;2012-04-26;MEDIUM;Ord_791;30310;REGULAR AIR;2012-04-28;SHP_1087;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_792;Prod_4;SHP_1088;Cust_255;4054058;0,09;40;0,06;GREG MAXWELL;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_255;2009-08-05;LOW;Ord_792;31426;REGULAR AIR;2009-08-09;SHP_1088;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_793;Prod_11;SHP_1090;Cust_245;445265;0,09;30;0,55;VICKY FREYMANN;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_245;2010-09-06;LOW;Ord_793;31872;DELIVERY TRUCK;2010-09-10;SHP_1090;FURNITURE;TABLES;Prod_11
Ord_793;Prod_9;SHP_1089;Cust_245;283319;0,06;34;0,38;VICKY FREYMANN;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_245;2010-09-06;LOW;Ord_793;31872;EXPRESS AIR;2010-09-10;SHP_1089;OFFICE SUPPLIES;ENVELOPES;Prod_9
Ord_794;Prod_11;SHP_1092;Cust_232;1324404;0,05;39;0,66;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CORPORATE;Cust_232;2012-09-15;HIGH;Ord_794;31874;DELIVERY TRUCK;2012-09-15;SHP_1092;FURNITURE;TABLES;Prod_11
Ord_794;Prod_16;SHP_1091;Cust_232;32195;0,03;29;0,57;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CORPORATE;Cust_232;2012-09-15;HIGH;Ord_794;31874;EXPRESS AIR;2012-09-15;SHP_1091;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_795;Prod_15;SHP_1093;Cust_258;119362;0,08;13;0,66;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CONSUMER;Cust_258;2011-07-27;MEDIUM;Ord_795;31938;DELIVERY TRUCK;2011-07-28;SHP_1093;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_795;Prod_5;SHP_1094;Cust_258;36323;0,05;47;0,42;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CONSUMER;Cust_258;2011-07-27;MEDIUM;Ord_795;31938;REGULAR AIR;2011-07-29;SHP_1094;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_796;Prod_5;SHP_1095;Cust_247;278088;0,07;27;0,61;TONY CHAPMAN;BRITISH COLUMBIA;WEST;CONSUMER;Cust_247;2009-06-25;NOT SPECIFIED;Ord_796;32582;EXPRESS AIR;2009-06-26;SHP_1095;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_797;Prod_15;SHP_1097;Cust_265;353739;0;19;0,69;NEIL KNUDSON;BRITISH COLUMBIA;WEST;CORPORATE;Cust_265;2009-08-27;MEDIUM;Ord_797;32611;DELIVERY TRUCK;2009-08-28;SHP_1097;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_797;Prod_8;SHP_1098;Cust_265;98624;0,02;18;0,62;NEIL KNUDSON;BRITISH COLUMBIA;WEST;CORPORATE;Cust_265;2009-08-27;MEDIUM;Ord_797;32611;EXPRESS AIR;2009-08-28;SHP_1098;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_797;Prod_6;SHP_1099;Cust_265;8166;0,05;15;0,38;NEIL KNUDSON;BRITISH COLUMBIA;WEST;CORPORATE;Cust_265;2009-08-27;MEDIUM;Ord_797;32611;REGULAR AIR;2009-08-27;SHP_1099;OFFICE SUPPLIES;PAPER;Prod_6
Ord_797;Prod_3;SHP_1096;Cust_265;3376;0,04;16;0,36;NEIL KNUDSON;BRITISH COLUMBIA;WEST;CORPORATE;Cust_265;2009-08-27;MEDIUM;Ord_797;32611;REGULAR AIR;2009-08-29;SHP_1096;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_798;Prod_12;SHP_1100;Cust_265;4974;0;13;0,37;NEIL KNUDSON;BRITISH COLUMBIA;WEST;CORPORATE;Cust_265;2011-01-10;CRITICAL;Ord_798;32901;REGULAR AIR;2011-01-11;SHP_1100;OFFICE SUPPLIES;LABELS;Prod_12
Ord_799;Prod_5;SHP_1101;Cust_231;48039;0,01;21;0,41;LELA DONOVAN;BRITISH COLUMBIA;WEST;CORPORATE;Cust_231;2012-03-31;LOW;Ord_799;33284;REGULAR AIR;2012-04-02;SHP_1101;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_8;Prod_6;SHP_10;Cust_8;19685;0,01;45;0,04;NEOLA SCHNEIDER;NUNAVUT;NUNAVUT;HOME OFFICE;Cust_8;2010-11-23;MEDIUM;Ord_8;807;REGULAR AIR;2010-11-24;SHP_10;OFFICE SUPPLIES;PAPER;Prod_6
Ord_8;Prod_7;SHP_10;Cust_8;12456;0,04;32;0,53;NEOLA SCHNEIDER;NUNAVUT;NUNAVUT;HOME OFFICE;Cust_8;2010-11-23;MEDIUM;Ord_8;807;REGULAR AIR;2010-11-24;SHP_10;OFFICE SUPPLIES;RUBBER BANDS;Prod_7
Ord_80;Prod_15;SHP_106;Cust_60;540731;0,04;24;0,59;EUGENE BARCHAS;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;HOME OFFICE;Cust_60;2010-08-07;CRITICAL;Ord_80;12485;DELIVERY TRUCK;2010-08-08;SHP_106;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_800;Prod_17;SHP_1102;Cust_230;1190455;0;44;0,56;MIKE VITTORINI;BRITISH COLUMBIA;WEST;SMALL BUSINESS;Cust_230;2011-04-22;CRITICAL;Ord_800;33287;DELIVERY TRUCK;2011-04-25;SHP_1102;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_801;Prod_5;SHP_1103;Cust_261;33295;0,05;33;0,55;HEATHER JAS;BRITISH COLUMBIA;WEST;CORPORATE;Cust_261;2009-08-28;NOT SPECIFIED;Ord_801;33732;REGULAR AIR;2009-08-29;SHP_1103;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_802;Prod_13;SHP_1104;Cust_257;44736;0,01;42;0,06;JUSTIN HIRSH;BRITISH COLUMBIA;WEST;CONSUMER;Cust_257;2009-08-05;LOW;Ord_802;34435;REGULAR AIR;2009-08-07;SHP_1104;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_803;Prod_3;SHP_1105;Cust_238;5393;0,04;26;0,38;ROB DOWD;BRITISH COLUMBIA;WEST;CORPORATE;Cust_238;2012-09-05;LOW;Ord_803;34852;REGULAR AIR;2012-09-09;SHP_1105;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_804;Prod_6;SHP_1106;Cust_257;17403;0,02;25;0,37;JUSTIN HIRSH;BRITISH COLUMBIA;WEST;CONSUMER;Cust_257;2011-10-09;MEDIUM;Ord_804;35649;REGULAR AIR;2011-10-11;SHP_1106;OFFICE SUPPLIES;PAPER;Prod_6
Ord_804;Prod_3;SHP_1106;Cust_257;4326;0,01;9;0,36;JUSTIN HIRSH;BRITISH COLUMBIA;WEST;CONSUMER;Cust_257;2011-10-09;MEDIUM;Ord_804;35649;REGULAR AIR;2011-10-11;SHP_1106;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_805;Prod_3;SHP_1107;Cust_231;11908;0,07;44;0,38;LELA DONOVAN;BRITISH COLUMBIA;WEST;CORPORATE;Cust_231;2010-08-22;MEDIUM;Ord_805;36480;REGULAR AIR;2010-08-23;SHP_1107;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_806;Prod_5;SHP_1109;Cust_237;19022021;0,05;2;0,43;RALPH KENNEDY;BRITISH COLUMBIA;WEST;CORPORATE;Cust_237;2012-08-04;NOT SPECIFIED;Ord_806;36803;EXPRESS AIR;2012-08-06;SHP_1109;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_806;Prod_4;SHP_1108;Cust_237;103105;0,09;2;0,56;RALPH KENNEDY;BRITISH COLUMBIA;WEST;CORPORATE;Cust_237;2012-08-04;NOT SPECIFIED;Ord_806;36803;REGULAR AIR;2012-08-06;SHP_1108;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_806;Prod_12;SHP_1108;Cust_237;12165;0,05;42;0,36;RALPH KENNEDY;BRITISH COLUMBIA;WEST;CORPORATE;Cust_237;2012-08-04;NOT SPECIFIED;Ord_806;36803;REGULAR AIR;2012-08-06;SHP_1108;OFFICE SUPPLIES;LABELS;Prod_12
Ord_807;Prod_4;SHP_1111;Cust_232;15463965;0,07;28;0,59;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CORPORATE;Cust_232;2010-12-14;MEDIUM;Ord_807;36805;EXPRESS AIR;2010-12-16;SHP_1111;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_807;Prod_5;SHP_1110;Cust_232;2638;0;7;0,55;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CORPORATE;Cust_232;2010-12-14;MEDIUM;Ord_807;36805;REGULAR AIR;2010-12-16;SHP_1110;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_808;Prod_10;SHP_1112;Cust_238;19351;0,01;11;0,66;ROB DOWD;BRITISH COLUMBIA;WEST;CORPORATE;Cust_238;2009-12-24;LOW;Ord_808;36834;DELIVERY TRUCK;2009-12-26;SHP_1112;FURNITURE;BOOKCASES;Prod_10
Ord_809;Prod_17;SHP_1113;Cust_266;1877576;0,03;45;0,36;CHUCK CLARK;BRITISH COLUMBIA;WEST;CORPORATE;Cust_266;2010-10-12;MEDIUM;Ord_809;37410;DELIVERY TRUCK;2010-10-14;SHP_1113;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_81;Prod_5;SHP_107;Cust_61;743;0,08;34;0,43;JIM RADFORD;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;CORPORATE;Cust_61;2009-03-03;LOW;Ord_81;12544;REGULAR AIR;2009-03-10;SHP_107;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_810;Prod_3;SHP_1114;Cust_229;44789;0;48;0,38;GIULIETTA WEIMER;BRITISH COLUMBIA;WEST;CORPORATE;Cust_229;2009-01-15;NOT SPECIFIED;Ord_810;37729;REGULAR AIR;2009-01-15;SHP_1114;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_811;Prod_1;SHP_1115;Cust_239;18919;0,08;12;0,59;KHLOE MILLER;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_239;2011-04-05;NOT SPECIFIED;Ord_811;37988;REGULAR AIR;2011-04-05;SHP_1115;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_812;Prod_17;SHP_1116;Cust_232;6975;0,02;28;0,38;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CORPORATE;Cust_232;2012-01-20;LOW;Ord_812;38690;REGULAR AIR;2012-01-24;SHP_1116;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_813;Prod_2;SHP_1117;Cust_257;4972;0;7;0,59;JUSTIN HIRSH;BRITISH COLUMBIA;WEST;CONSUMER;Cust_257;2011-09-24;NOT SPECIFIED;Ord_813;38758;REGULAR AIR;2011-09-26;SHP_1117;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_814;Prod_5;SHP_1118;Cust_267;19872;0,01;4;0,57;KHLOE MILLER;BRITISH COLUMBIA;WEST;CONSUMER;Cust_267;2011-10-09;CRITICAL;Ord_814;39332;EXPRESS AIR;2011-10-10;SHP_1118;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_815;Prod_17;SHP_1119;Cust_237;95529;0,05;8;0,04;RALPH KENNEDY;BRITISH COLUMBIA;WEST;CORPORATE;Cust_237;2011-05-04;NOT SPECIFIED;Ord_815;39745;DELIVERY TRUCK;2011-05-05;SHP_1119;TECHNOLOGY;OFFICE MACHINES;Prod_17
Ord_816;Prod_6;SHP_1122;Cust_240;1091975;0;1;0,36;SHAHID HOPKINS;BRITISH COLUMBIA;WEST;SMALL BUSINESS;Cust_240;2011-10-09;LOW;Ord_816;40134;REGULAR AIR;2011-10-14;SHP_1122;OFFICE SUPPLIES;PAPER;Prod_6
Ord_816;Prod_8;SHP_1121;Cust_240;14611;0,01;43;0,42;SHAHID HOPKINS;BRITISH COLUMBIA;WEST;SMALL BUSINESS;Cust_240;2011-10-09;LOW;Ord_816;40134;REGULAR AIR;2011-10-13;SHP_1121;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_816;Prod_2;SHP_1120;Cust_240;10937;0,01;10;0,59;SHAHID HOPKINS;BRITISH COLUMBIA;WEST;SMALL BUSINESS;Cust_240;2011-10-09;LOW;Ord_816;40134;REGULAR AIR;2011-10-16;SHP_1120;OFFICE SUPPLIES;APPLIANCES;Prod_2
Ord_817;Prod_5;SHP_1123;Cust_266;18407;0,04;8;0,51;CHUCK CLARK;BRITISH COLUMBIA;WEST;CORPORATE;Cust_266;2010-04-10;NOT SPECIFIED;Ord_817;40164;REGULAR AIR;2010-04-12;SHP_1123;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_818;Prod_6;SHP_1124;Cust_268;57397;0,05;29;0,37;BILL EPLETT;BRITISH COLUMBIA;WEST;CORPORATE;Cust_268;2012-08-19;NOT SPECIFIED;Ord_818;40608;REGULAR AIR;2012-08-21;SHP_1124;OFFICE SUPPLIES;PAPER;Prod_6
Ord_818;Prod_6;SHP_1125;Cust_268;22379;0,01;39;0,04;BILL EPLETT;BRITISH COLUMBIA;WEST;CORPORATE;Cust_268;2012-08-19;NOT SPECIFIED;Ord_818;40608;REGULAR AIR;2012-08-20;SHP_1125;OFFICE SUPPLIES;PAPER;Prod_6
Ord_819;Prod_6;SHP_1126;Cust_249;12916;0,07;20;0,37;SARAH BERN;BRITISH COLUMBIA;WEST;CORPORATE;Cust_249;2012-07-01;NOT SPECIFIED;Ord_819;40801;REGULAR AIR;2012-07-01;SHP_1126;OFFICE SUPPLIES;PAPER;Prod_6
Ord_82;Prod_14;SHP_108;Cust_62;2150677;0,06;44;0,36;CARLOS SOLTERO;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_62;2010-02-09;LOW;Ord_82;12704;REGULAR AIR;2010-02-09;SHP_108;TECHNOLOGY;COPIERS AND FAX;Prod_14
Ord_82;Prod_1;SHP_109;Cust_62;66902;0,02;28;0,78;CARLOS SOLTERO;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_62;2010-02-09;LOW;Ord_82;12704;DELIVERY TRUCK;2010-02-11;SHP_109;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_820;Prod_4;SHP_4037;Cust_1072;1836187;0,06;39;0,83;MARK COUSINS;ONTARIO;ONTARIO;CORPORATE;Cust_1072;2009-11-20;MEDIUM;Ord_820;40965;REGULAR AIR;2009-11-22;SHP_4037;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_820;Prod_11;SHP_4036;Cust_1072;722742;0,09;48;0,55;MARK COUSINS;ONTARIO;ONTARIO;CORPORATE;Cust_1072;2009-11-20;MEDIUM;Ord_820;40965;DELIVERY TRUCK;2009-11-22;SHP_4036;FURNITURE;TABLES;Prod_11
Ord_820;Prod_6;SHP_1127;Cust_251;84355;0,08;29;0,04;MARK COUSINS;BRITISH COLUMBIA;WEST;CORPORATE;Cust_251;2009-11-20;MEDIUM;Ord_820;40965;REGULAR AIR;2009-11-21;SHP_1127;OFFICE SUPPLIES;PAPER;Prod_6
Ord_821;Prod_6;SHP_1128;Cust_254;26096;0,09;40;0,37;LENA HERNANDEZ;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_254;2012-09-16;MEDIUM;Ord_821;41286;REGULAR AIR;2012-09-17;SHP_1128;OFFICE SUPPLIES;PAPER;Prod_6
Ord_822;Prod_3;SHP_1129;Cust_258;26381;0,03;47;0,37;SHAHID SHARIARI;BRITISH COLUMBIA;WEST;CONSUMER;Cust_258;2009-09-17;NOT SPECIFIED;Ord_822;41412;REGULAR AIR;2009-09-19;SHP_1129;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_823;Prod_6;SHP_3776;Cust_993;61734;0,06;49;0,38;KEAN NGUYEN;ONTARIO;ONTARIO;CORPORATE;Cust_993;2010-07-21;CRITICAL;Ord_823;41569;REGULAR AIR;2010-07-22;SHP_3776;OFFICE SUPPLIES;PAPER;Prod_6
Ord_823;Prod_5;SHP_1130;Cust_246;6076;0,03;16;0,44;KHLOE MILLER;BRITISH COLUMBIA;WEST;CORPORATE;Cust_246;2010-07-21;CRITICAL;Ord_823;41569;REGULAR AIR;2010-07-23;SHP_1130;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_824;Prod_15;SHP_1131;Cust_268;363691;0;29;0,74;BILL EPLETT;BRITISH COLUMBIA;WEST;CORPORATE;Cust_268;2010-11-09;LOW;Ord_824;41633;DELIVERY TRUCK;2010-11-09;SHP_1131;FURNITURE;CHAIRS & CHAIRMATS;Prod_15
Ord_825;Prod_14;SHP_1132;Cust_247;2766392;0,05;8;0,37;TONY CHAPMAN;BRITISH COLUMBIA;WEST;CONSUMER;Cust_247;2011-01-10;CRITICAL;Ord_825;41895;REGULAR AIR;2011-01-12;SHP_1132;TECHNOLOGY;COPIERS AND FAX;Prod_14
Ord_826;Prod_4;SHP_1133;Cust_268;2744361;0,01;16;0,06;BILL EPLETT;BRITISH COLUMBIA;WEST;CORPORATE;Cust_268;2010-12-24;NOT SPECIFIED;Ord_826;42112;REGULAR AIR;2010-12-26;SHP_1133;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_827;Prod_4;SHP_1134;Cust_240;1201934;0,03;49;0,56;SHAHID HOPKINS;BRITISH COLUMBIA;WEST;SMALL BUSINESS;Cust_240;2012-05-30;NOT SPECIFIED;Ord_827;42177;REGULAR AIR;2012-05-31;SHP_1134;TECHNOLOGY;TELEPHONES AND COMMUNICATION;Prod_4
Ord_827;Prod_5;SHP_1135;Cust_240;39584;0;38;0,48;SHAHID HOPKINS;BRITISH COLUMBIA;WEST;SMALL BUSINESS;Cust_240;2012-05-30;NOT SPECIFIED;Ord_827;42177;REGULAR AIR;2012-06-02;SHP_1135;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_828;Prod_6;SHP_1136;Cust_264;20654;0,02;31;0,36;CATHY ARMSTRONG;BRITISH COLUMBIA;WEST;CONSUMER;Cust_264;2009-02-12;CRITICAL;Ord_828;42339;REGULAR AIR;2009-02-12;SHP_1136;OFFICE SUPPLIES;PAPER;Prod_6
Ord_829;Prod_11;SHP_5406;Cust_1354;9501624;0,07;43;0,78;BILL EPLETT;SASKACHEWAN;PRARIE;CORPORATE;Cust_1354;2009-09-04;NOT SPECIFIED;Ord_829;42342;DELIVERY TRUCK;2009-09-06;SHP_5406;FURNITURE;TABLES;Prod_11
Ord_829;Prod_6;SHP_1137;Cust_268;31814;0,01;25;0,38;BILL EPLETT;BRITISH COLUMBIA;WEST;CORPORATE;Cust_268;2009-09-04;NOT SPECIFIED;Ord_829;42342;REGULAR AIR;2009-09-05;SHP_1137;OFFICE SUPPLIES;PAPER;Prod_6
Ord_83;Prod_12;SHP_110;Cust_62;114349;0,08;40;0,39;CARLOS SOLTERO;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_62;2009-01-17;CRITICAL;Ord_83;12771;REGULAR AIR;2009-01-17;SHP_110;OFFICE SUPPLIES;LABELS;Prod_12
Ord_83;Prod_13;SHP_111;Cust_62;7808;0,01;46;0,59;CARLOS SOLTERO;NORTHWEST TERRITORIES;NORTHWEST TERRITORIES;SMALL BUSINESS;Cust_62;2009-01-17;CRITICAL;Ord_83;12771;REGULAR AIR;2009-01-19;SHP_111;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_830;Prod_8;SHP_1138;Cust_243;17705;0;5;0,43;PATRICK O'BRILL;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_243;2010-08-26;LOW;Ord_830;42947;REGULAR AIR;2010-08-28;SHP_1138;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_831;Prod_8;SHP_1139;Cust_256;118403;0,04;40;0,75;GIULIETTA WEIMER;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_256;2009-07-21;MEDIUM;Ord_831;43079;REGULAR AIR;2009-07-22;SHP_1139;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_832;Prod_3;SHP_1140;Cust_195;472283;0,01;27;0,04;SALLY KNUTSON;BRITISH COLUMBIA;WEST;CONSUMER;Cust_195;2011-09-12;HIGH;Ord_832;43111;REGULAR AIR;2011-09-13;SHP_1140;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_833;Prod_6;SHP_1141;Cust_235;13016;0,01;23;0,36;MARC HARRIGAN;BRITISH COLUMBIA;WEST;HOME OFFICE;Cust_235;2009-03-18;CRITICAL;Ord_833;43140;REGULAR AIR;2009-03-20;SHP_1141;OFFICE SUPPLIES;PAPER;Prod_6
Ord_834;Prod_16;SHP_1142;Cust_269;5062021;0,01;1;0,84;JOHN GRADY;BRITISH COLUMBIA;WEST;CORPORATE;Cust_269;2010-01-27;LOW;Ord_834;44098;REGULAR AIR;2010-01-31;SHP_1142;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_835;Prod_5;SHP_1143;Cust_270;1039;0,07;4;0,51;KHLOE MILLER;NOVA SCOTIA;ATLANTIC;HOME OFFICE;Cust_270;2011-09-11;CRITICAL;Ord_835;44451;EXPRESS AIR;2011-09-13;SHP_1143;FURNITURE;OFFICE FURNISHINGS;Prod_5
Ord_836;Prod_13;SHP_1144;Cust_271;132759;0,05;35;0,59;TONY CHAPMAN;NOVA SCOTIA;ATLANTIC;CONSUMER;Cust_271;2011-02-03;NOT SPECIFIED;Ord_836;45059;EXPRESS AIR;2011-02-04;SHP_1144;OFFICE SUPPLIES;PENS & ART SUPPLIES;Prod_13
Ord_836;Prod_1;SHP_1145;Cust_271;34018;0,09;39;0,79;TONY CHAPMAN;NOVA SCOTIA;ATLANTIC;CONSUMER;Cust_271;2011-02-03;NOT SPECIFIED;Ord_836;45059;EXPRESS AIR;2011-02-05;SHP_1145;OFFICE SUPPLIES;STORAGE & ORGANIZATION;Prod_1
Ord_836;Prod_8;SHP_3789;Cust_1037;13014;0,04;4;0,74;TONY CHAPMAN;ONTARIO;ONTARIO;CONSUMER;Cust_1037;2011-02-03;NOT SPECIFIED;Ord_836;45059;REGULAR AIR;2011-02-05;SHP_3789;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
Ord_837;Prod_3;SHP_1146;Cust_272;18161;0,03;44;0,38;RALPH KENNEDY;NOVA SCOTIA;ATLANTIC;CORPORATE;Cust_272;2011-02-15;LOW;Ord_837;45155;REGULAR AIR;2011-02-22;SHP_1146;OFFICE SUPPLIES;BINDERS AND BINDER ACCESSORIES;Prod_3
Ord_837;Prod_16;SHP_1147;Cust_272;11155;0,05;35;0,84;RALPH KENNEDY;NOVA SCOTIA;ATLANTIC;CORPORATE;Cust_272;2011-02-15;LOW;Ord_837;45155;REGULAR AIR;2011-02-15;SHP_1147;OFFICE SUPPLIES;SCISSORS, RULERS AND TRIMMERS;Prod_16
Ord_838;Prod_8;SHP_1148;Cust_273;143595;0,05;36;0,51;TRUDY SCHMIDT;NOVA SCOTIA;ATLANTIC;SMALL BUSINESS;Cust_273;2012-03-01;LOW;Ord_838;45317;REGULAR AIR;2012-03-08;SHP_1148;TECHNOLOGY;COMPUTER PERIPHERALS;Prod_8
